"","Estimate","Std. Error","t value","Pr(>|t|)"
"1",-0.00421078204332264,0.00782836304915571,-0.537887936070719,0.590665955138817
"2",-0.00310570611147898,0.00801528544241645,-0.387472927045587,0.698414072049435
"3",-0.00423280093084053,0.00818290628336184,-0.517273543685452,0.604976247146191
"4",0.000325059171202138,0.00817779847909115,0.0397489828140475,0.968294014685031
"5",0.0173258800536241,0.0082064576992595,2.11124954134443,0.0347747215172886
"6",0.0255593362797616,0.00856928691658391,2.98266781455261,0.00286412345041158
"7",0.0245382677953346,0.00896591268449388,2.73683992459266,0.00621380877426485
"8",0.0229587006754021,0.0094106087454988,2.43966158792687,0.0147176591815531
"9",0.012321401509166,0.00958773334993951,1.28512142124226,0.198778544791998
"10",-0.00752238598993036,0.00956401487250017,-0.786530143481876,0.431574931016327
"11",-0.0376799140742068,0.00738667047277876,-5.10106877152084,3.43710922227927e-07
"12",-0.0476903065042667,0.00569088721818445,-8.38011801602373,5.97147606470112e-17
"13",-0.125007885935039,0.0137062942448751,-9.12047295218252,8.8641331934874e-20
"14",-0.0677316347635948,0.0116875955713971,-5.79517269825399,7.02392132733689e-09
"15",-0.00104566086047958,0.0126041038899274,-0.0829619360179359,0.933883406373495
"16",0.0573756858250936,0.0152957451679045,3.75108797873323,0.000177027361094123
"17",0.0537556108884942,0.0173967292571449,3.08998376039085,0.00200697120326539
"18",0.0722238096555606,0.0203203804071412,3.55425480273878,0.000380737104507329
"19",0.0543660699521585,0.00742268067550188,7.32431749779975,2.57957337778354e-13
"20",0.0208244376608177,0.00717651572009698,2.90174765485448,0.00371867933136882
"21",-0.0141196497409061,0.00833861182008589,-1.69328541075565,0.090431173755852
"22",-0.0240791626142487,0.0083037265639983,-2.89980196586031,0.00374182041937478
"23",-0.0182446335649751,0.00826347935912253,-2.20786339168789,0.0272755932861893
"24",-0.00690373633332624,0.00752820068014684,-0.917049986642681,0.359137763094782
